DATE,HOUR,DBT,DPT,RH,GHR,DNR,DHR,CoolingEnergy
1/11/12,23,22.1050354,20.96419678,93.25687408,0,0,0,0
1/11/12,24,21.61351929,20.92302856,95.85442352,0,0,0,0
1/12/12,1,21.04607544,20.83309326,98.69935608,0,0,0,0
1/12/12,2,20.43016968,20.43016968,100,0,0,0,0
1/12/12,3,19.72442017,19.72442017,100,0,0,0,0
1/12/12,4,18.87352905,18.87352905,100,0,0,0,0
1/12/12,5,17.92022095,17.92022095,100,0,0,0,0
1/12/12,6,17.0067688,17.0067688,100,0,0,0,0
1/12/12,7,16.22475586,16.22475586,100,0,0,0,68511010.1
1/12/12,8,15.6456543,15.6435791,99.98677063,28,156,19,63307055.66
1/12/12,9,15.25161133,15.0671936,98.82199097,10,0,10,64090676.23
1/12/12,10,15.10836182,14.59810791,96.76705933,90,0,90,61226877.9
1/12/12,11,15.34172974,14.1105896,92.36968994,202,10,196,60254173.15
1/12/12,12,15.87740479,13.46038208,85.56478119,119,0,119,62105170.55
1/12/12,13,16.46633301,12.58510742,77.83149719,270,20,256,64067703.61
1/12/12,14,16.92040405,11.64534912,71.08535004,658,842,113,69463296.82
1/12/12,15,17.17897949,10.79046021,66.07972717,257,38,235,64696393.28
1/12/12,16,17.15349731,10.0928894,63.17879486,209,63,181,63182045.48
1/12/12,17,16.90606079,9.797265625,62.9192543,131,108,103,62807426.68
1/12/12,18,16.61184082,9.835534668,64.26982117,0,0,0,59194585.51
1/12/12,19,16.28618774,9.853570557,65.69443512,0,0,0,54426022.82
1/12/12,20,15.96257935,9.823449707,66.92917633,0,0,0,51974870.15
1/12/12,21,15.69420776,9.72322998,67.63150024,0,0,0,49870601.43
1/12/12,22,15.34456787,9.644342041,68.79869843,0,0,0,47932008.77
1/12/12,23,14.83226929,9.714135742,71.4360199,0,0,0,0
1/12/12,24,14.2706543,9.883630371,74.91950226,0,0,0,0
1/13/12,1,13.76131592,10.17989502,78.98427582,0,0,0,0
1/13/12,2,13.35128174,10.57799683,83.30252838,0,0,0,0
1/13/12,3,13.07515869,11.02318726,87.36428833,0,0,0,0
1/13/12,4,12.84224854,11.42574463,91.10231781,0,0,0,0
1/13/12,5,12.65926514,11.79363403,94.46839905,0,0,0,0
1/13/12,6,12.57967529,12.17006836,97.34620667,0,0,0,0
1/13/12,7,12.55672607,12.49254761,99.58001709,0,0,0,42436216.73
1/13/12,8,12.67998657,12.59972534,99.47542572,30,170,20,42085702.19
1/13/12,9,13.19527588,12.55053101,95.87051392,223,578,72,46907210.87
1/13/12,10,14.3015686,12.47313843,88.77072906,423,756,95,53951767.28
1/13/12,11,15.60320435,12.24547729,80.42586517,585,842,108,63094208.95
1/13/12,12,16.56398926,11.95598755,74.21690369,690,884,115,71061980.94
1/13/12,13,17.1776062,11.76430664,70.48826599,727,897,118,72169552.43
1/13/12,14,17.5453125,11.69075928,68.53630066,692,885,116,76499127.08
1/13/12,15,17.65639648,11.72469482,68.21057892,588,844,109,77026523.99
1/13/12,16,17.44750366,11.93200073,70.06665039,426,760,97,78545016.62
1/13/12,17,17.04763184,12.53347168,74.75886536,227,590,74,76226583.77
1/13/12,18,16.69561157,13.28371582,80.29007721,0,0,0,66143968.17
1/13/12,19,16.3722168,13.7595459,84.53544617,0,0,0,61488916.69
1/13/12,20,16.07753906,14.00524292,87.52229309,0,0,0,59621196.95
1/13/12,21,15.92302856,14.15545044,89.25434875,0,0,0,58105836.99
1/13/12,22,15.80892334,14.178125,90.03966522,0,0,0,57171551.6
1/13/12,23,15.70519409,14.1038147,90.20384216,0,0,0,0
1/13/12,24,15.70787964,14.07900391,90.04343414,0,0,0,0
1/14/12,1,15.74743042,14.05245361,89.66152191,0,0,0,0
1/14/12,2,15.7418457,13.96453247,89.18378448,0,0,0,0
1/14/12,3,15.67473755,13.87825928,89.0676651,0,0,0,0
1/14/12,4,15.57052002,13.87697754,89.65646362,0,0,0,0
1/14/12,5,15.5163208,13.99938354,90.68551636,0,0,0,0
1/14/12,6,15.59765015,14.18102417,91.28211975,0,0,0,0
1/14/12,7,15.85878906,14.33608398,90.67514801,0,0,0,60425709.7
1/14/12,8,16.26986084,14.0364624,86.63101196,30,167,20,59160322.16
1/14/12,9,17.03585205,13.49138794,79.64659119,143,157,102,58938563.86
1/14/12,10,18.21013794,13.27709351,72.93768311,331,388,163,61035974.96
1/14/12,11,19.25222168,13.18099365,67.91075134,440,351,240,64581814.29
1/14/12,12,19.84072266,13.04790649,64.90640259,527,369,286,68094159.74
1/14/12,13,20.08568726,12.90618286,63.33981323,455,180,332,68980897.54
1/14/12,14,20.1050354,12.76864014,62.69723129,680,866,115,74096924.01
1/14/12,15,19.92958984,12.70372925,63.11317062,579,826,108,74292946.14
1/14/12,16,19.57210693,12.81582031,65.00348663,421,744,96,72682050.57
1/14/12,17,19.16408691,13.2729126,68.6951828,225,578,73,68666826.33
